State: -7, 255, 1, 128, 2, 0, 4,  Action: 0,  6269.692235891116
State: -7, 255, 1, 128, 2, 0, 4,  Action: 39,  931.9242368881128
State: -7, 255, 1, 128, 2, 0, 4,  Action: 37,  523.3581312940098
State: -7, 255, 1, 128, 2, 0, 3,  Action: 37,  -1.8
State: -7, 255, 1, 128, 2, 0, 3,  Action: 39,  8316.849966061844
State: -7, 255, 1, 128, 2, 0, 3,  Action: 0,  -0.9
State: -3, 1, 254, 128, 5, 1, 9,  Action: 0,  9522.146143726359
State: -3, 1, 254, 128, 5, 1, 9,  Action: 39,  8709.55104161146
State: -3, 1, 254, 128, 5, 1, 9,  Action: 37,  10312.47462501777
State: -3, 1, 254, 128, 5, 1, 8,  Action: 0,  7550.029512869957
State: -3, 1, 254, 128, 5, 1, 8,  Action: 39,  10365.636728076905
State: -3, 1, 254, 128, 5, 1, 8,  Action: 37,  9009.286721081424
State: -3, 1, 254, 128, 5, 1, 7,  Action: 0,  9127.909790467496
State: -3, 1, 254, 128, 5, 1, 7,  Action: 39,  9523.797650277598
State: -3, 1, 254, 128, 5, 1, 7,  Action: 37,  10009.836952473397
State: -3, 1, 254, 128, 5, 1, 6,  Action: 0,  10138.011571522255
State: -3, 1, 254, 128, 5, 1, 6,  Action: 39,  9505.772053502113
State: -3, 1, 254, 128, 5, 1, 6,  Action: 37,  9875.181622366905
State: -3, 1, 254, 128, 5, 1, 5,  Action: 0,  9958.779445340197
State: -3, 1, 254, 128, 5, 1, 5,  Action: 39,  5711.002509952215
State: -3, 1, 254, 128, 5, 1, 5,  Action: 37,  9295.161858875977
State: -3, 1, 254, 128, 5, 1, 4,  Action: 37,  7850.094409829973
State: -3, 1, 254, 128, 5, 1, 4,  Action: 39,  10076.54478896211
State: -3, 1, 254, 128, 5, 1, 4,  Action: 0,  8717.993492409574
State: -3, 1, 254, 128, 5, 1, 3,  Action: 0,  0.0
State: -3, 1, 254, 128, 5, 1, 3,  Action: 39,  0.0
State: -3, 1, 254, 128, 5, 1, 3,  Action: 37,  5905.821703675266
State: -3, 1, 254, 128, 5, 0, 9,  Action: 37,  9865.175909277737
State: -3, 1, 254, 128, 5, 0, 9,  Action: 39,  9866.31029493612
State: -3, 1, 254, 128, 5, 0, 9,  Action: 0,  9819.478350015152
State: -3, 1, 254, 128, 5, 0, 8,  Action: 37,  9927.880325793316
State: -3, 1, 254, 128, 5, 0, 8,  Action: 39,  9915.274594738024
State: -3, 1, 254, 128, 5, 0, 8,  Action: 0,  9939.063827614647
State: -3, 1, 254, 128, 5, 0, 7,  Action: 37,  9977.156247331352
State: -3, 1, 254, 128, 5, 0, 7,  Action: 39,  10076.42274645954
State: -3, 1, 254, 128, 5, 0, 7,  Action: 0,  9897.398403405175
State: -3, 1, 254, 128, 5, 0, 6,  Action: 37,  10053.256424313371
